Word,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
mighty,1,0,1,0,0,1,1,0,0,1
mildew,0,1,0,0,1,0,0,0,0,0
military,0,0,0,0,0,1,0,0,0,0
militia,0,1,1,0,0,1,0,1,0,0
mill,0,0,0,1,0,0,0,0,0,0
mime,1,0,0,0,0,0,0,0,0,0
mimicry,0,1,0,0,0,0,0,0,1,0
mindful,1,0,0,0,0,0,0,0,0,0
mindfulness,1,0,0,0,0,0,0,0,0,0
minimize,0,1,0,0,0,0,0,0,0,0
minimum,0,1,0,0,0,0,0,0,0,0
ministry,1,0,0,0,0,0,1,0,0,1
minority,0,1,0,0,0,0,0,0,0,0
miracle,1,0,0,1,0,0,1,0,1,1
miraculous,1,0,0,0,0,0,1,0,1,0
mire,0,1,0,0,1,0,0,0,0,0
mirth,1,0,0,0,0,0,1,0,0,0
misbehavior,0,1,1,0,1,0,0,0,1,0
miscarriage,0,1,0,0,0,1,0,1,0,0
mischief,0,1,0,0,0,0,0,0,0,0
mischievous,0,1,0,0,0,0,0,0,0,0
misconception,0,1,1,0,1,1,0,0,0,0
misconduct,0,1,0,0,1,0,0,0,0,0
miserable,0,1,1,0,1,0,0,1,0,0
miserably,0,1,0,0,0,0,0,1,0,0
misery,0,1,1,0,1,1,0,1,0,0
misfortune,0,1,0,0,0,1,0,1,0,0
misguided,0,1,0,0,1,0,0,0,0,0
mishap,0,1,0,0,1,1,0,1,1,0
misinterpretation,0,1,0,0,0,0,0,0,0,0
mislead,0,1,1,0,0,1,0,0,0,1
misleading,0,1,1,0,1,0,0,0,0,0
mismanagement,0,1,0,0,0,0,0,0,0,0
mismatch,0,1,0,0,0,0,0,0,0,0
misnomer,0,1,0,0,0,0,0,0,0,0
misplace,0,1,1,0,1,0,0,0,0,0
misplaced,0,1,0,0,0,0,0,0,0,0
misrepresent,0,1,0,0,0,0,0,0,0,0
misrepresentation,0,1,0,0,0,0,0,1,0,0
misrepresented,0,1,1,0,0,0,0,0,0,0
missile,0,0,0,0,0,1,0,0,0,0
missing,0,1,0,0,0,1,0,1,0,0
missionary,1,0,0,0,0,0,0,0,0,0
misstatement,0,1,1,0,1,0,0,0,0,0
mistake,0,1,0,0,0,0,0,1,0,0
mistaken,0,1,0,0,0,1,0,0,0,0
mistress,0,1,1,0,1,0,0,0,0,0
mistrust,0,1,0,0,1,1,0,0,0,0
misunderstand,0,1,0,0,0,0,0,0,0,0
misunderstanding,0,1,1,0,0,0,0,1,0,0
misuse,0,1,0,0,0,0,0,0,0,0
mite,0,1,0,0,1,0,0,0,0,0
moan,0,0,0,0,0,1,0,1,0,0
moat,0,0,0,0,0,0,0,0,0,1
mob,0,1,1,0,0,1,0,0,0,0
mobile,0,0,0,1,0,0,0,0,0,0
mockery,0,1,0,0,1,0,0,0,0,0
mocking,0,1,1,0,1,0,0,1,0,0
model,1,0,0,0,0,0,0,0,0,0
moderate,1,0,0,0,0,0,0,0,0,0
moderator,1,0,0,0,0,0,0,0,0,1
modest,1,0,0,0,0,0,0,0,0,1
modesty,1,0,0,0,0,0,0,0,0,0
modify,0,0,0,0,0,0,0,0,1,0
molestation,0,1,1,0,1,1,0,1,0,0
momentum,1,0,0,1,0,0,0,0,0,0
monetary,1,0,0,1,0,0,0,0,0,0
money,1,0,1,1,0,0,1,0,1,1
monk,1,0,0,0,0,0,0,0,0,1
monochrome,0,1,0,0,1,0,0,0,0,0
monogamy,0,0,0,0,0,0,0,0,0,1
monopolist,0,1,0,0,0,0,0,0,0,0
monsoon,0,1,0,0,0,0,0,1,0,0
monster,0,1,0,0,0,1,0,0,0,0
monstrosity,0,1,1,0,1,1,0,0,1,0
monument,1,0,0,0,0,0,0,0,0,0
moody,0,1,1,0,0,0,0,1,0,0
moorings,0,0,0,0,0,0,0,0,0,1
moot,0,1,0,0,0,0,0,0,0,0
moral,1,0,1,0,0,0,0,0,0,1
morality,1,0,0,0,0,0,0,0,0,1
morals,1,0,1,1,1,0,1,0,1,1
morbid,0,1,0,0,0,0,0,1,0,0
morbidity,0,1,1,0,1,1,0,1,0,0
morgue,0,1,0,0,1,1,0,1,0,0
moribund,0,1,0,0,0,0,0,1,0,0
morn,0,0,0,1,0,0,0,0,0,0
moron,0,1,0,0,0,0,0,0,0,0
moronic,0,1,0,0,0,0,0,0,0,0
morrow,0,0,0,1,0,0,0,0,0,0
morsel,0,1,0,0,0,0,0,0,0,0
mortal,0,1,0,0,0,0,0,0,0,0
mortality,0,1,1,0,0,1,0,1,0,0
mortar,1,0,0,0,0,0,0,0,0,0
mortgage,0,0,0,0,0,1,0,0,0,0
mortgagee,0,0,0,0,0,0,0,0,0,1
mortgagor,0,0,0,0,0,1,0,0,0,0
mortification,0,1,0,1,1,1,0,1,0,0
mortuary,0,1,0,0,0,1,0,1,0,0
mosque,0,0,1,0,0,0,0,0,0,0
mosquito,0,1,1,0,1,0,0,0,0,0
mother,1,1,0,1,0,0,1,1,0,1
motherhood,1,0,0,0,0,0,1,0,0,1
motion,0,0,0,1,0,0,0,0,0,0
motive,1,0,0,0,0,0,0,0,0,0
mountain,0,0,0,1,0,0,0,0,0,0
mourn,0,1,0,0,0,0,0,1,0,0
mournful,0,1,1,0,0,1,0,1,0,0
mourning,0,1,0,0,0,0,0,1,0,0
mouth,0,0,0,0,0,0,0,0,1,0
mouthful,0,0,0,0,1,0,0,0,0,0
movable,1,0,0,0,0,0,0,0,0,0
mover,1,0,0,0,0,0,0,0,0,0
muck,0,1,0,0,1,0,0,0,0,0
mucous,0,0,0,0,1,0,0,0,0,0
mucus,0,0,0,0,1,0,0,0,0,0
mud,0,1,0,0,0,0,0,0,0,0
muddle,0,1,0,0,0,0,0,0,0,0
muddled,0,1,0,0,0,0,0,0,0,0
muddy,0,1,0,0,1,0,0,0,0,0
muff,0,1,1,0,1,0,0,0,0,0
mug,1,1,1,0,0,1,0,1,0,0
mule,0,1,1,0,0,0,0,0,0,1
mum,0,1,0,0,0,1,0,0,0,0
mumble,0,1,0,0,0,0,0,0,0,0
mumps,0,1,0,0,0,0,0,0,0,0
murder,0,1,1,0,1,1,0,1,1,0
murderer,0,1,1,0,1,1,0,1,0,0
murderous,0,1,1,0,1,1,0,1,1,0
murky,0,1,0,0,1,0,0,1,0,0
muscular,1,0,0,0,0,0,0,0,0,0
music,1,0,0,0,0,0,1,1,0,0
musical,1,0,1,1,0,0,1,1,1,1
musket,0,0,0,0,0,1,0,0,0,0
muss,0,1,0,0,0,0,0,0,0,0
musty,0,1,0,0,1,0,0,0,0,0
mutable,1,0,0,1,0,0,0,0,0,0
mutant,0,1,0,0,0,0,0,0,0,0
mutilated,0,1,0,0,1,0,0,0,0,0
mutilation,0,1,1,0,1,1,0,1,0,0
mutiny,0,1,1,0,1,1,0,0,1,0
mutter,0,1,1,0,0,0,0,0,0,0
mutual,1,0,0,0,0,0,0,0,0,0
muzzle,0,1,0,0,0,1,0,0,0,0
myopia,0,1,1,0,0,0,0,1,0,0
mysterious,0,0,0,1,0,1,0,0,1,0
mystery,0,0,0,1,0,0,0,0,1,0
mystic,0,0,0,0,0,0,0,0,1,0
nab,0,1,0,0,0,0,0,0,1,0
nadir,0,1,0,0,0,0,0,0,0,0
nag,0,1,1,0,0,0,0,0,0,0
naive,0,1,0,0,0,0,0,0,0,0
nameless,0,1,0,0,1,0,0,0,0,0
nap,1,0,0,0,0,0,1,0,0,0
napkin,0,0,0,0,0,0,0,1,0,0
nappy,0,1,0,0,1,0,0,0,0,0
narcotic,0,1,0,0,0,0,0,0,0,0
nascent,0,0,0,1,0,0,0,0,0,0
nasty,0,1,1,0,1,1,0,1,0,0
nation,0,0,0,0,0,0,0,0,0,1
naturalist,1,0,0,0,0,0,0,0,0,0
naughty,0,1,0,0,0,0,0,0,0,0
nausea,0,1,0,0,1,0,0,0,0,0
nauseous,0,1,0,0,1,0,0,1,0,0
navigable,1,0,0,1,0,0,0,0,0,0
navigator,0,0,0,1,0,0,0,0,0,1
nay,0,1,0,0,0,0,0,0,0,0
neatly,1,0,0,0,0,0,0,0,0,0
necessity,0,0,0,0,0,0,0,1,0,0
nectar,1,0,0,0,0,0,0,0,0,0
needful,0,1,0,0,0,0,0,0,0,0
needle,1,0,0,0,0,0,0,0,0,0
needy,0,1,0,0,0,0,0,0,0,0
nefarious,0,1,0,0,1,1,0,1,1,0
negation,0,1,1,0,0,0,0,0,0,0
negative,0,1,0,0,0,0,0,1,0,0
neglect,0,1,0,0,0,0,0,0,0,0
neglected,0,1,1,0,1,0,0,1,0,0
neglecting,0,1,0,0,0,0,0,0,0,0
negligence,0,1,0,0,0,0,0,0,0,0
negligent,0,1,0,0,0,0,0,0,0,0
negligently,0,1,0,0,0,0,0,0,0,0
negotiate,1,0,0,0,0,0,0,0,0,1
negotiator,1,0,0,0,0,0,0,0,0,0
negro,0,1,0,0,0,0,0,1,0,0
neighbor,1,0,0,1,0,0,0,0,0,1
neighborhood,0,0,0,1,0,0,0,0,0,0
nepotism,0,1,1,0,1,0,0,1,0,0
nerve,1,0,0,0,0,0,0,0,0,0
nervous,0,1,0,1,0,1,0,0,0,0
nervousness,0,0,0,0,0,1,0,0,0,0
nest,0,0,0,0,0,0,0,0,0,1
nestle,1,0,0,0,0,0,0,0,0,1
nether,0,1,1,0,0,1,0,1,0,0
nettle,0,1,1,0,1,0,0,0,0,0
network,0,0,0,1,0,0,0,0,0,0
neuralgia,0,1,0,0,0,1,0,1,0,0
neurosis,0,1,0,0,0,1,0,1,0,0
neurotic,0,1,0,0,1,1,0,0,0,0
neutral,0,0,0,1,0,0,0,0,0,1
neutrality,0,0,0,0,0,0,0,0,0,1
newcomer,0,0,0,0,0,1,0,0,1,0
nicotine,0,1,0,0,1,0,0,0,0,0
nigger,0,1,0,0,0,0,0,0,0,0
nightmare,0,1,0,0,0,1,0,0,0,0
nihilism,0,1,0,0,0,0,0,0,0,0
nobility,1,0,0,1,0,0,0,0,0,1
noble,1,0,0,0,0,0,0,0,0,1
nobleman,1,0,0,0,0,0,0,0,0,1
noise,0,1,0,0,0,0,0,0,0,0
noisy,0,1,1,0,0,0,0,0,0,0
nomination,1,0,0,0,0,0,0,0,0,0
noncompliance,0,1,1,1,0,1,0,1,0,0
nonsense,0,1,0,0,0,0,0,0,0,0
nonsensical,0,1,0,0,0,0,0,1,0,0
noose,0,1,0,0,0,0,0,1,0,0
normality,1,0,0,0,0,0,0,0,0,0
nose,0,0,0,0,1,0,0,0,0,0
notable,1,0,0,0,0,0,1,0,0,1
notables,1,0,0,0,0,0,0,0,0,0
notary,0,0,0,0,0,0,0,0,0,1
noted,1,0,0,0,0,0,0,0,0,0
nothingness,0,1,0,0,0,0,0,1,0,0
notification,0,0,0,1,0,0,0,0,0,0
notion,1,0,0,0,0,0,0,0,0,0
notoriety,1,1,1,0,1,1,0,0,0,0
nourishment,1,0,0,0,0,0,0,0,0,0
noxious,0,1,0,0,1,1,0,0,0,0
nuisance,0,1,1,0,0,0,0,0,0,0
nul,0,1,0,0,0,0,0,0,0,0
nullify,0,1,0,0,0,0,0,0,1,0
numb,0,1,0,0,0,0,0,0,0,0
numbers,1,0,0,0,0,0,0,0,0,0
numbness,0,1,0,0,0,0,0,1,0,0
nun,0,1,0,0,0,0,0,0,0,1
nurse,1,0,0,0,0,0,0,0,0,1
nursery,1,0,0,0,0,0,1,0,0,1
nurture,1,0,1,1,1,1,1,0,0,1
nutritious,1,0,0,0,0,0,0,1,0,0
oaf,0,1,0,0,0,0,0,0,0,0
oak,1,0,0,0,0,0,0,0,0,0
oasis,1,0,0,1,0,0,1,0,0,1
oath,1,0,0,0,0,0,0,0,0,1
obedience,1,0,0,0,0,0,0,0,0,1
obese,0,1,0,0,1,0,0,0,0,0
obesity,0,1,0,0,1,0,0,1,0,0
obey,0,0,0,0,0,1,0,0,0,1
obi,0,1,0,0,1,1,0,0,0,0
obit,0,1,0,0,0,0,0,1,1,0
obituary,0,1,0,0,0,0,0,1,0,0
objection,0,1,1,0,0,0,0,0,0,0
objectionable,0,1,0,0,0,0,0,0,0,0
objective,1,0,0,1,0,0,0,0,0,1
oblige,0,1,0,0,0,0,0,0,0,1
obliging,1,0,1,1,1,1,1,0,1,1
obligor,0,1,0,0,0,1,0,0,0,0
obliterate,0,1,1,0,0,1,0,1,0,0
obliterated,0,1,1,0,0,1,0,0,0,0
obliteration,0,1,0,0,0,1,0,1,0,0
oblivion,0,1,1,0,0,1,0,0,0,0
obnoxious,0,1,1,0,1,0,0,1,0,0
obscene,0,1,0,0,1,0,0,0,0,0
obscenity,0,1,1,0,1,0,0,0,0,0
obscurity,0,1,0,0,0,0,0,0,0,0
observant,1,0,0,0,0,0,0,0,0,0
obstacle,0,1,1,0,0,1,0,1,0,0
obstetrician,0,0,0,0,0,0,0,0,0,1
obstinate,0,1,0,0,0,0,0,0,0,0
obstruct,0,1,1,0,0,1,0,0,0,0
obstruction,0,1,0,0,0,0,0,0,0,0
obstructive,0,1,1,0,0,0,0,0,0,0
obtainable,1,0,0,0,0,0,1,0,0,0
obtuse,0,1,0,0,0,0,0,0,0,0
obvious,1,0,0,0,0,0,0,0,0,1
occasional,0,0,0,0,0,0,0,0,1,0
occult,0,1,0,0,1,1,0,0,0,0
occupant,1,0,0,0,0,0,0,0,0,1
occupation,1,0,0,0,0,0,0,0,0,0
occupy,1,0,0,0,0,0,0,0,0,0
octopus,0,0,0,0,1,0,0,0,0,0
oddity,0,1,0,0,1,0,0,1,1,0
odious,0,1,1,0,1,1,0,0,0,0
odor,0,1,0,0,0,0,0,0,0,0
offend,0,1,1,0,1,0,0,0,0,0
offended,0,1,1,0,0,0,0,1,0,0
offender,0,1,1,0,1,1,0,1,0,0
offense,0,1,1,0,1,1,0,1,0,0
offensive,0,1,1,0,1,0,0,0,0,0
offer,1,0,0,0,0,0,0,0,0,0
offering,0,0,0,0,0,0,0,0,0,1
offhand,0,1,0,0,0,0,0,0,0,0
officer,1,0,0,0,0,0,0,0,0,1
official,0,0,0,0,0,0,0,0,0,1
offing,0,1,0,0,0,0,0,0,0,0
offset,1,0,0,1,0,0,0,0,0,0
offshoot,1,0,0,0,0,0,0,0,0,0
ogre,0,1,0,0,1,1,0,0,0,0
older,0,0,0,0,0,0,0,1,0,0
olfactory,0,1,0,1,0,0,0,0,0,0
oligarchy,0,1,0,0,0,0,0,0,0,0
omen,0,1,0,1,0,1,0,0,0,0
ominous,0,1,0,1,0,1,0,0,0,0
omit,0,1,0,0,0,0,0,0,0,0
omnipotence,1,1,0,0,0,1,0,0,0,0
omniscient,1,0,0,0,0,0,0,0,0,1
onerous,0,1,1,0,0,0,0,1,0,0
ongoing,0,0,0,1,0,0,0,0,0,0
onset,0,0,0,1,0,0,0,0,0,0
onus,0,1,0,0,0,0,0,0,0,0
ooze,0,1,0,0,1,0,0,0,0,0
opaque,0,1,0,0,0,0,0,0,0,0
openness,1,0,0,0,0,0,0,0,0,0
opera,1,0,1,1,0,1,1,1,1,1
operatic,0,1,0,0,0,0,0,0,0,0
operation,0,0,0,0,0,1,0,0,0,1
opiate,0,1,0,0,0,0,0,0,0,0
opinionated,0,1,1,0,0,0,0,0,0,0
opium,0,1,1,0,1,1,0,1,0,0
opponent,0,1,1,1,1,1,0,0,0,0
opportune,1,0,0,0,0,0,1,0,0,0
opportunity,1,0,0,1,0,0,0,0,0,0
oppose,0,1,0,0,0,0,0,0,0,0
opposed,0,1,1,0,0,1,0,0,0,0
opposition,0,1,1,0,0,0,0,0,0,0
oppress,0,1,1,0,1,1,0,1,0,0
oppression,0,1,1,0,1,1,0,1,0,0
oppressive,0,1,1,0,1,1,0,1,0,0
oppressor,0,1,1,0,0,1,0,1,0,0
optimism,1,0,0,1,0,0,1,0,1,1
optimist,1,0,0,0,0,0,0,0,0,1
option,1,0,0,0,0,0,0,0,0,0
optional,1,0,0,0,0,0,0,0,0,0
oracle,1,0,0,1,0,0,0,0,0,1
oration,1,0,0,0,0,0,0,0,0,0
orc,0,1,1,0,1,1,0,0,0,0
orchestra,1,0,1,0,0,0,1,1,0,1
ordained,1,0,0,0,0,0,0,0,0,1
ordeal,0,1,1,0,0,0,0,0,1,0
orderly,1,0,0,0,0,0,0,0,0,0
ordinance,0,0,0,0,0,0,0,0,0,1
ordination,1,0,0,1,0,0,1,0,0,1
ordnance,0,1,0,0,0,1,0,0,0,0
organ,0,0,0,1,0,0,1,0,0,0
organic,1,0,0,0,0,0,0,0,0,0
organization,1,0,0,1,0,0,1,0,1,1
organize,1,0,0,0,0,0,0,0,0,0
organized,1,0,0,0,0,0,0,0,0,0
orgasm,1,0,0,1,0,0,1,0,0,0
originality,1,0,0,0,0,0,0,0,1,0
ornamented,1,0,0,0,0,0,0,0,0,0
ornate,1,0,0,0,0,0,0,0,0,0
orphan,0,1,0,0,0,1,0,1,0,0
orthodoxy,0,0,0,0,0,0,0,0,0,1
ostensibly,0,1,0,0,0,0,0,0,0,0
oust,0,1,1,0,0,0,0,1,0,0
outburst,1,1,1,0,0,1,1,1,1,0
outcast,0,1,0,0,1,1,0,1,0,0
outcome,1,0,0,0,0,0,0,0,0,0
outcry,0,1,1,0,0,1,0,0,1,0
outdo,1,0,0,1,0,0,0,0,0,0
outhouse,0,1,0,0,1,0,0,0,0,0
outlandish,0,1,0,0,0,0,0,0,0,0
outlaw,0,1,0,0,0,0,0,0,0,0
outpost,0,0,0,0,0,1,0,0,0,0
outrage,0,1,1,0,1,0,0,0,0,0
outrageous,0,0,0,0,0,0,0,0,1,0
outsider,0,0,0,0,0,1,0,0,0,0
outstanding,1,1,0,0,0,0,1,0,0,0
outward,1,0,0,0,0,0,0,0,0,0
ovation,0,1,0,0,0,0,0,1,0,0
overbearing,0,1,1,0,0,0,0,0,0,0
overburden,0,1,0,0,0,0,0,0,0,0
overcast,0,1,0,0,0,0,0,0,0,0
overdo,0,1,0,0,0,0,0,0,0,0
overdose,0,1,0,0,0,0,0,0,0,0
overdue,0,1,0,1,0,0,0,1,1,0
overestimate,0,0,0,0,0,0,0,0,1,0
overestimated,0,1,0,0,0,0,0,0,0,0
overflow,0,1,0,0,0,0,0,0,0,0
overgrown,0,1,0,0,0,0,0,0,0,0
overjoyed,1,0,0,0,0,0,1,0,0,0
overload,0,1,0,0,0,0,0,1,0,0
overpaid,0,1,0,0,0,0,0,0,0,0
overpower,0,1,0,0,0,0,0,0,0,0
overpowering,0,1,1,0,0,1,0,0,0,0
overpriced,0,1,1,0,1,0,0,1,0,0
oversight,0,1,0,0,0,0,0,0,0,0
overt,0,0,0,0,0,1,0,0,0,0
overthrow,0,1,0,1,0,1,0,0,0,0
overture,0,0,0,1,0,0,0,0,0,0
overturn,0,1,0,0,0,0,0,0,0,0
overwhelm,0,1,0,0,0,0,0,0,0,0
overwhelmed,0,1,0,0,0,0,0,1,0,0
overwhelming,1,0,0,0,0,0,0,0,0,0
owing,0,1,1,1,1,1,0,1,0,1
ownership,1,0,0,0,0,0,0,0,0,0
oxidation,0,1,0,0,0,0,0,0,0,0
pacific,1,0,0,0,0,0,0,0,0,0
pact,0,0,0,0,0,0,0,0,0,1
pad,1,0,0,0,0,0,0,0,0,0
padding,1,0,0,0,0,0,0,0,0,0
paddle,1,0,0,1,0,0,0,0,0,0
pain,0,1,0,0,0,1,0,1,0,0
pained,0,1,0,0,0,1,0,1,0,0
painful,0,1,1,0,1,1,0,1,0,0
painfully,0,1,0,0,0,0,0,1,0,0
pains,0,1,0,0,0,0,0,0,0,0
palatable,1,0,0,0,0,0,0,0,0,0
palliative,1,0,0,0,0,0,0,0,0,0
palpable,0,0,0,0,0,0,0,0,1,0
palsy,0,1,0,0,1,1,0,1,0,0
panacea,1,0,0,0,0,0,0,0,0,0
panache,1,0,0,0,0,0,0,0,0,0
pandemic,0,1,0,0,0,1,0,1,0,0
pang,0,1,0,0,0,0,0,0,1,0
panic,0,1,0,0,0,1,0,0,0,0
panier,1,0,0,0,0,0,0,0,0,0
paprika,1,0,0,0,0,0,0,0,0,0
parachute,0,0,0,0,0,1,0,0,0,0
parade,1,1,0,1,0,1,1,0,1,0
paragon,1,0,0,1,0,0,1,0,0,1
paralysis,0,1,1,1,0,1,0,1,0,0
paralyzed,0,1,1,0,0,1,0,1,1,0
paramount,1,0,0,0,0,0,0,0,0,0
paranoia,0,1,0,0,0,1,0,0,0,0
paraphrase,1,1,0,0,0,0,0,0,0,0
parasite,0,1,0,0,1,1,0,0,0,0
pardon,1,0,0,0,0,0,0,0,0,0
pare,0,1,1,1,0,1,0,1,0,0
parentage,1,0,0,0,0,0,0,0,0,0
parietal,1,0,0,0,0,0,0,0,0,1
parish,0,0,0,0,0,0,0,0,0,1
parliament,0,0,0,0,0,0,0,0,0,1
parole,0,0,0,1,0,0,0,0,0,0
parrot,0,1,0,0,1,0,0,0,0,0
parsimonious,0,1,0,0,0,0,0,0,0,0
partake,1,0,0,0,0,0,0,0,0,1
participation,1,0,0,0,0,0,0,0,0,0
parting,0,0,0,0,0,0,0,1,0,0
partisan,0,1,0,0,0,0,0,0,0,0
partner,1,0,0,0,0,0,0,0,0,0
partnership,1,0,0,0,0,0,0,0,0,1
passe,0,1,0,0,0,0,0,0,0,0
passenger,0,0,0,1,0,0,0,0,0,0
passion,1,0,0,1,0,0,1,0,0,1
passionate,1,0,0,1,0,0,1,0,0,1
passive,0,1,0,0,0,0,0,0,0,0
passivity,0,1,0,0,0,0,0,0,0,0
pastime,1,0,0,0,0,0,0,0,0,0
pastor,1,0,0,0,0,0,1,0,0,1
pastry,1,0,0,0,0,0,1,0,0,0
pasture,1,0,0,0,0,0,0,0,0,0
patch,0,1,0,0,0,0,0,0,0,0
patent,1,0,0,0,0,0,0,0,0,0
pathetic,0,1,0,0,1,0,0,1,0,0
patience,1,0,0,1,0,0,0,0,0,1
patient,1,0,0,1,0,0,0,0,0,0
patriarchal,1,0,0,0,0,0,0,0,0,1
patrol,0,0,0,0,0,0,0,0,0,1
patron,1,0,0,0,0,0,0,0,0,1
patronage,1,0,0,0,0,0,0,0,0,1
patronizing,0,1,0,0,0,0,0,0,0,0
patter,0,1,1,0,0,0,0,0,0,0
paucity,0,1,1,0,1,0,0,1,0,0
pauper,0,1,0,0,0,0,0,1,0,0
pavement,0,0,0,0,0,0,0,0,0,1
pawn,0,1,0,0,0,0,0,0,0,1
pay,1,0,0,1,0,0,1,0,0,1
payback,0,1,1,0,0,0,0,0,0,0
payment,0,1,0,0,0,0,0,0,0,0
peace,1,0,0,1,0,0,1,0,0,1
peaceable,1,0,0,0,0,0,0,0,0,0
peaceful,1,0,0,1,0,0,1,0,1,1
peacock,1,0,0,0,0,0,0,0,0,0
peck,1,0,0,0,0,0,0,0,0,0
peculiarities,0,1,0,0,0,0,0,0,0,0
peculiarity,1,0,0,0,0,0,0,0,0,0
pedestrian,0,1,0,0,0,0,0,0,0,0
pedigree,1,0,0,0,0,0,0,0,0,1
peerless,1,0,0,0,0,0,0,0,0,0
penal,0,1,0,0,0,1,0,1,0,0
penalty,0,1,1,0,0,1,0,1,0,0
penance,0,0,0,0,0,1,0,1,0,0
penchant,1,0,0,0,0,0,0,0,0,0
penetration,0,1,1,0,0,1,0,0,0,0
penitentiary,0,1,1,0,0,0,0,0,0,0
pensive,0,0,0,0,0,0,0,1,0,0
perceive,1,0,0,0,0,0,0,0,0,1
perceptible,1,0,0,0,0,0,0,0,0,0
perchance,0,0,0,0,0,0,0,0,1,0
perdition,0,1,1,0,1,1,0,1,0,0
perennial,1,0,0,0,0,0,0,0,0,1
perfect,1,0,0,1,0,0,1,0,0,1
perfection,1,0,0,1,0,0,1,0,1,1
performer,1,0,0,0,0,0,0,0,0,0
peri,0,0,0,0,0,0,0,0,1,0
peril,0,1,0,1,0,1,0,1,0,0
perilous,0,1,0,1,0,1,0,1,0,0
periodicity,0,0,0,0,0,0,0,0,0,1
perish,0,1,0,0,0,1,0,1,0,0
perishable,0,1,0,0,0,0,0,0,0,0
perished,0,1,0,0,0,0,0,1,0,0
perishing,0,1,0,0,0,1,0,1,0,0
perjury,0,1,0,0,0,1,0,0,1,0
perk,1,0,0,0,0,0,0,0,0,0
permission,1,0,0,0,0,0,0,0,0,0
pernicious,0,1,1,0,0,1,0,1,0,0
perpetrator,0,1,1,0,1,1,0,1,0,0
perpetuate,0,0,0,1,0,0,0,0,0,0
perpetuation,0,1,0,0,0,0,0,0,0,0
perpetuity,1,0,0,1,0,0,0,0,0,1
perplexed,0,1,0,0,0,0,0,0,0,0
perplexity,0,1,0,0,0,0,0,1,0,0
persecute,0,1,1,0,0,1,0,0,0,0
persecution,0,1,1,0,1,1,0,1,0,0
persistence,1,0,0,0,0,0,0,0,0,0
persistent,1,0,0,0,0,0,0,0,0,0
personable,1,0,0,0,0,0,0,0,0,0
personal,0,0,0,0,0,0,0,0,0,1
perspiration,0,0,0,0,1,0,0,0,0,0
persuade,0,0,0,0,0,0,0,0,0,1
pertinent,1,0,0,0,0,0,0,0,0,1
perturbation,0,1,0,0,0,1,0,0,0,0
pertussis,0,1,0,0,0,0,0,0,0,0
perverse,0,1,1,0,1,1,0,0,0,0
perversion,0,1,1,0,1,0,0,1,0,0
pervert,0,1,1,0,1,0,0,0,0,0
perverted,0,1,0,0,1,0,0,0,0,0
pessimism,0,1,1,0,0,1,0,1,0,0
pessimist,0,1,0,0,0,1,0,1,0,0
pest,0,1,1,0,1,1,0,0,0,0
pestilence,0,1,0,0,1,1,0,0,0,0
pet,0,1,0,0,0,0,0,0,0,0
petroleum,1,1,0,0,1,0,0,0,0,0
petty,0,1,0,0,0,0,0,0,0,0
phalanx,0,0,0,0,0,1,0,0,0,1
phantom,0,1,0,0,0,1,0,0,0,0
pharmaceutical,1,0,0,0,0,0,0,0,0,0
philanthropic,0,0,0,0,0,0,0,0,0,1
philanthropist,1,0,0,0,0,0,0,0,0,1
philanthropy,1,0,0,0,0,0,0,0,0,0
philosopher,1,0,0,0,0,0,0,0,0,1
phlegm,0,1,0,0,1,0,0,0,0,0
phoenix,1,0,0,0,0,0,0,0,0,0
phonetic,1,0,0,0,0,0,0,0,0,0
phony,0,1,1,0,1,0,0,0,0,0
physician,1,0,0,0,0,0,0,0,0,1
physicist,0,0,0,0,0,0,0,0,0,1
physics,1,0,0,0,0,0,0,0,0,0
physiology,1,0,0,0,0,0,0,0,0,0
physique,1,0,0,0,0,0,0,0,0,0
pick,1,0,0,0,0,0,0,0,0,0
picket,0,1,1,1,0,1,0,0,0,0
picketing,0,1,1,0,0,0,0,0,0,0
pickle,0,1,0,0,0,0,0,0,0,0
picnic,1,0,0,1,0,0,1,0,1,1
picturesque,1,0,0,0,0,0,1,0,0,0
piety,1,0,0,0,0,0,0,0,0,0
pig,0,1,0,0,1,0,0,0,0,0
pigeon,0,1,0,0,0,0,0,0,0,0
piles,0,1,0,0,1,0,0,0,0,0
pill,1,0,0,0,0,0,0,0,0,1
pillage,0,1,1,0,1,1,0,0,0,0
pillow,1,0,0,0,0,0,0,0,0,0
pilot,1,0,0,0,0,0,0,0,0,1
pimp,0,1,0,0,0,0,0,0,0,0
pimple,0,1,0,0,1,0,0,0,0,0
pine,0,1,0,0,0,0,0,1,0,0
pinion,0,1,0,0,0,1,0,0,0,0
pinnacle,1,0,0,0,0,0,0,0,0,0
pioneer,1,0,0,0,0,0,0,0,0,0
pious,1,0,0,0,1,0,0,1,0,1
pique,0,1,1,0,0,0,0,0,0,0
piracy,0,1,0,0,0,0,0,0,0,0
pirate,0,1,1,0,0,0,0,0,0,0
pistol,0,1,0,0,0,0,0,0,0,0
pitfall,0,1,1,0,1,1,0,1,1,0
pith,1,0,0,0,0,0,0,0,0,1
pity,0,0,0,0,0,0,0,1,0,0
pivot,1,0,0,0,0,0,0,0,0,1
