season no.,episode no.,episode name,name,line
3,4,Vindicators 3  The Return of Worldender,Rick,"Morty, twenty people try to kill me every week. I end up getting high with half of 'em. I mean, check it out, Gear Head's here."
3,4,Vindicators 3  The Return of Worldender,Beth,"Morty, you're wearing a Vindicator jacket. Are you a little superhero now?"
3,4,Vindicators 3  The Return of Worldender,Morty,"Everyone in the universe is a hero, Mom. Which is why we don't need jackets.  And I'm pretty sure we don't need Vindicators."
3,4,Vindicators 3  The Return of Worldender,Summer,"Man, Grandpa Rick must have gotten shitfaced."
3,4,Vindicators 3  The Return of Worldender,Rick,"Shut up, Summer."
3,4,Vindicators 3  The Return of Worldender,Rick,Who the fuck is Noob-Noob?
3,7,Tales From the Citadel,Rick,"Alright, Morty. You ready for our adventure to the lost city of Atlantis?"
3,7,Tales From the Citadel,Morty,"Ready as I’ll ever be, Rick!"
3,7,Tales From the Citadel,Rick,"Oh, for fuck’s sake."
3,7,Tales From the Citadel,Rick,"What are you, stupid? We’re done with the Citadel of Ricks. I was  never on board with it in the first place, that’s why I murdered everyone in charge and left it to rot."
3,7,Tales From the Citadel,Morty,They tried to murder him first.
3,7,Tales From the Citadel,Morty,"Yeah, he knows. He murdered them."
3,7,Tales From the Citadel,Rick,Every day.
3,7,Tales From the Citadel,Rick,You don’t have to be a dick.
3,7,Tales From the Citadel,Morty,Geez. I didn’t know there were still Ricks and Mortys living on the Citadel. I wonder what their day-to-day lives are like.
3,7,Tales From the Citadel,Rick,"Well, you can keep wondering that while we go on our fun, fresh, self-contained adventure to Atlantis.  Anyone continuing to explore the Citadel is either stupid, or one of the unfortunate millions held hostage by their terrible ideas."
3,7,Tales From the Citadel,Morty,Man. Glad I’m not one of them!
3,7,Tales From the Citadel,Narrator,"Sixteen iterations off the central finite curve, there’s a Rick that works more with wood than polarity plating."
3,7,Tales From the Citadel,Narrator,"His name is Simple Rick, but he’s no dummy."
3,7,Tales From the Citadel,Narrator,He realized long ago that the greatest thing he’d ever create was his daughter.
3,7,Tales From the Citadel,Narrator,We captured that moment and run it on a loop through Simple Rick’s mind.
3,7,Tales From the Citadel,Narrator,And the chemical that makes his brain secrete goes into every Simple Rick’s Simple Wafer Cookie.  Come home to the impossible flavor of your own completion. Come home to Simple Rick’s.
3,7,Tales From the Citadel,Campaign Manager Morty,"We had a good run, sir, but I think it’s time to pull out of the race."
3,7,Tales From the Citadel,Candidate Morty,I feel pretty confident about tonight’s debate.
3,7,Tales From the Citadel,Campaign Manager Morty,"You shouldn’t, sir. You should be terrified."
3,7,Tales From the Citadel,Candidate Morty,"Maybe you should find a little faith, young man."
3,7,Tales From the Citadel,Campaign Manager Morty,You don’t pay me to have faith! And we’re the same age!
3,7,Tales From the Citadel,Cop Rick,"Oh! S-sorry, I was expecting--"
3,7,Tales From the Citadel,Cop Morty,"A Rick partner? Lesson one, rookie"
3,7,Tales From the Citadel,Morty,Mortys are human!
3,7,Tales From the Citadel,Cop Morty,"Get the fuck off the car, you Rickless fuckin’ animal!"
3,7,Tales From the Citadel,Morty,WHOA!!
3,7,Tales From the Citadel,Cop Morty,The election’s got these yellow shirts more riled up than a Picture Day Jessica.
3,7,Tales From the Citadel,Cop Rick,"That’s pretty harsh, sir."
3,7,Tales From the Citadel,Cop Morty,So report me. Nobody gives a fuck.
3,7,Tales From the Citadel,Cop Rick,"Look, I’m just saying. Makes me a little sad to hear a Morty cop calling Mortys “animals”."
3,7,Tales From the Citadel,Cop Morty,"Well, it makes me sad to see another Rick cop buying into his sensitivity training."
3,7,Tales From the Citadel,Cop Rick,"Well, I’m glad to know there’s more like me."
3,7,Tales From the Citadel,Cop Morty,"Oh, there was one. Why do you think that seat was empty?"
3,7,Tales From the Citadel,Cop Rick,Fifth and ? That’s Mortytown.
3,7,Tales From the Citadel,Cop Morty,Unit 7 responding.
3,7,Tales From the Citadel,Teacher Rick,"""Good idea, Rick."""
3,7,Tales From the Citadel,Teacher Rick,"""This is a great adventure."""
3,7,Tales From the Citadel,Teacher Rick,"""I love being your new Morty."""
3,7,Tales From the Citadel,Slick,Farty!
3,7,Tales From the Citadel,Teacher Rick,"Very amusing, Mr. Smith. Almost as amusing as when your first Rick was decapitated on Zorpathion 9.  Or was that your third Rick? How many Ricks have you had?"
3,7,Tales From the Citadel,Slick,Five…
3,7,Tales From the Citadel,Teacher Rick,"I see. So you are top of the class in something.  Tomorrow you will be transferred to your new Ricks. Hopefully, they will be your last. Yes, Slow Ri-- Tall Morty?"
3,7,Tales From the Citadel,Teacher Rick,"Anything’s possible, Tall Morty. Ugh…"
3,7,Tales From the Citadel,Lizard Morty,"Guess we won’t be seein’ each other after this, huh?"
3,7,Tales From the Citadel,Slick,I say we make our last day count. I say… we go to the Wishing Portal.
3,7,Tales From the Citadel,Glasses Morty,That’s a myth.
3,7,Tales From the Citadel,Lizard Morty,"If we’re not here for graduation, our butts are gonna end up in Mortytown."
3,7,Tales From the Citadel,Slick,"I thought your last Rick fused you with a lizard, not a chicken."
3,7,Tales From the Citadel,Lizard Morty,"Okay, fine. I’m in."
3,7,Tales From the Citadel,Glasses Morty,Me too.
3,7,Tales From the Citadel,Lizard Morty,I-I thought I saw a fly.
3,7,Tales From the Citadel,Cop Morty,"No Ricks, no families, high off their asses and runnin’ amok. Mortys are raised to be sidekicks. Without a side to kick, they just start kickin’."
3,7,Tales From the Citadel,Cop Morty,"Yeah, make sure you get that down."
3,7,Tales From the Citadel,Cop Rick,"Any mutations? Augmentations? Three eyes, a tail, maybe a buzzcut?"
3,7,Tales From the Citadel,Cop Morty,Lemme turn over a few rocks.
3,7,Tales From the Citadel,Cop Morty,"Aw geez, hey, what’s goin’ on, fellas?"
3,7,Tales From the Citadel,Morty 1,"Aw geez, man, nothin’ man, we’re just hangin’ out and stuff."
3,7,Tales From the Citadel,Cop Morty,"I hear that, ah geez, I guess I’m supposed to be figuring out who robbed the store across the street but aw geez I dunno."
3,7,Tales From the Citadel,Morty 2,"Ah geez man, that sucks that your Rick’s makin’ you do that."
3,7,Tales From the Citadel,Cop Morty,"He’s not my Rick. He’s my partner. Aw, geez."
3,7,Tales From the Citadel,Morty 1,"Well, maybe the uniform makes a big difference. Who am I to say? To me, you just look like a sidekick."
3,7,Tales From the Citadel,Cop Morty,CALL ME A SIDEKICK ONE MORE TIME! CALL ME A SIDEKICK!!
3,7,Tales From the Citadel,Morty 2,"Hey man! C’mon, aw geez!"
3,7,Tales From the Citadel,Cop Morty,WANNA SEE HOW I PAINT A WALL?!
3,7,Tales From the Citadel,Morty 2,"It was the Mortytown Locos, man! The Mortytown Locos!"
3,7,Tales From the Citadel,Cop Rick,Do you realize how many codes you just violated?
3,7,Tales From the Citadel,Cop Morty,"Aw geez, Rick. What do I know about knowin’ stuff? Get in the fucking car."
3,7,Tales From the Citadel,Campaign Manager Morty,"Can we fact-check this, please? Never mind, who am I kidding? This race is over."
3,7,Tales From the Citadel,Candidate Morty,I don’t see a divide between Ricks and Mortys.
3,7,Tales From the Citadel,Candidate Morty,"You guys finished?  The division I see is between the Ricks and Mortys that like the Citadel divided, and the rest of us. I see it everywhere I go."
3,7,Tales From the Citadel,Candidate Morty,"I see it in our schools, where they teach Mortys we’re all the same because they’re threatened by what makes us unique."
3,7,Tales From the Citadel,Candidate Morty,"I see it in our streets, where they give guns to Mortys so we’re too busy fighting each other to fight real injustice."
3,7,Tales From the Citadel,Candidate Morty,"I see it in our factories, where Ricks work for a fraction of their boss’s salary, even though they’re identical and have the same IQ. The Citadel’s problem isn’t homeless Mortys or outraged Ricks."
3,7,Tales From the Citadel,Candidate Morty,The Citadel’s problem is the Ricks and Mortys feeding on the Citadel’s debt.
3,7,Tales From the Citadel,Rick J-22,Holy shit.
3,7,Tales From the Citadel,Candidate Morty,"But I’ve got a message for them, from the Ricks and Mortys keeping it alive. A message… from the Ricks and Mortys that believe in this Citadel to the Ricks and Mortys that don’t"
3,7,Tales From the Citadel,Campaign Manager Morty,Holy shit.  I don’t believe it! I-I can’t believe it!
3,7,Tales From the Citadel,Candidate Morty,I know.  That’s why you’re fired.
3,7,Tales From the Citadel,Rick J-22,"Your life is a lie, man.  All your lives are lies! Don’t you get it?! They told us we were special because we were Ricks, but they stripped us of anything that made us unique!"
3,7,Tales From the Citadel,Rick J-22,"I-I-I want a portal gun. Unregistered, untraceable, with enough fluid to take me off this goddamn prison!"
3,7,Tales From the Citadel,Candidate Morty,Yes?
3,7,Tales From the Citadel,Candidate Morty,Gosh. We moved around so much it’s hard to remember. I see every Rick as my Rick.
3,7,Tales From the Citadel,Candidate Morty,I hope they see me as their Morty.
3,7,Tales From the Citadel,Campaign Manager Morty,"Another, please, with less water."
3,7,Tales From the Citadel,Campaign Manager Morty,I guess I shoulda had more faith.
3,7,Tales From the Citadel,Campaign Manager Morty,What’s this?
3,7,Tales From the Citadel,Cop Rick,Hands in the air!
3,7,Tales From the Citadel,Cop Morty,You guys doin’ a little chemistry homework with Grandpa?
3,7,Tales From the Citadel,Cop Rick,Is this what I think it is?
3,7,Tales From the Citadel,Cop Morty,Bootleg portal fluid.
3,7,Tales From the Citadel,Cop Morty,Guess his math was off. Search the place.
3,7,Tales From the Citadel,Cop Rick,"It’s okay, Morty."
3,7,Tales From the Citadel,Cop Morty,Jesus!
3,7,Tales From the Citadel,Cop Rick,"He stabbed me! He got me bad, Morty."
3,7,Tales From the Citadel,Cop Morty,"Shh, it’s okay, you’re okay."
3,7,Tales From the Citadel,Cop Rick,You were right…  Everything I learned in the academy was--
3,7,Tales From the Citadel,Cop Morty,It doesn’t matter.  Nothing’s wrong with putting your faith in a Morty. You just gotta pick the right one.
3,7,Tales From the Citadel,Cop Rick,Why is there a crib in here?
3,7,Tales From the Citadel,Cop Morty,Just somethin’ they do to make you feel bad.
3,7,Tales From the Citadel,Cop Rick,"Boy, I got us knee-deep in paperwork, huh?"
3,7,Tales From the Citadel,Cop Morty,Go to the car and grab a MediPack. Lemme worry about this.
3,7,Tales From the Citadel,Cop Rick,What happened?
3,7,Tales From the Citadel,Cop Morty,Same old story. Mortys killing Mortys.
3,7,Tales From the Citadel,Lizard Morty,Almost... got it...
3,7,Tales From the Citadel,Lizard Morty,I bet it leads to a place where a bunch of fri-- flies everywhere!
3,7,Tales From the Citadel,Slick,"Yeah, I bet it goes nowhere. I bet it's a big hole where the Citadel dumps all its broken dreams."
3,7,Tales From the Citadel,Slick,"You wanna know why?  Because of this! I'm part of an experimental line of Mortys with a trauma implant. How do you think it feels, Fat Morty, to know that no matter where I go,  I'll always be the one that makes everybody sad and... a little bored?"
3,7,Tales From the Citadel,Glasses Morty,"Slick, that implant isn't who you are, okay? You also roll up your sleeves."
3,7,Tales From the Citadel,Lizard Morty,Then you should use your left hand to eat more vegetables.
3,7,Tales From the Citadel,Candidate Morty,Hey there. How you doing? Great to meet you.
3,7,Tales From the Citadel,Candidate Morty,"That doesn't sound like Rick work. You didn't come to the Citadel to be a plumber, did you?"
3,7,Tales From the Citadel,Candidate Morty,This is just like a Morty baby!
3,7,Tales From the Citadel,Candidate Morty,Hey!  Did you end up getting a new job?
3,7,Tales From the Citadel,Campaign Manager Morty,"Yeah, I did. Assassinating you!"
3,7,Tales From the Citadel,Candidate Morty,I'm okay... I'm okay... I'm...  Ohh...
3,7,Tales From the Citadel,Cop Rick,"No thank you, and bad math."
3,7,Tales From the Citadel,Cop Rick,What is the place?
3,7,Tales From the Citadel,Cop Morty,"""The Creepy Morty"". What is it your kind's always saying? ""Don't think about it."" Come on. There's someone important I want you to meet."
3,7,Tales From the Citadel,Cop Morty,They had a little accident. They won't be causing any trouble anymore.
3,7,Tales From the Citadel,Cop Morty,"Big Morty likes to contribute to keeping the peace in Mortytown.  Think of him as a drug lord, and us his cops on his payroll."
3,7,Tales From the Citadel,Cop Rick,Morty...
3,7,Tales From the Citadel,Cop Rick,"M-m-my partner. Morty, you're right. Mortytown is bad, but that doesn't mean that we have to be."
